mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
UG1_ANA0-HG003_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528497446.0	9824.0	23832.0	797.0	0.8177747276314661	0.7081055383884003	0.9999996847931367	0.032360225750131956	0.967639774249868	0.967639774249868	HG003	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528530642.0	21.0	439.0	3.0	0.9733924611973392	0.9543478260869566	0.9999999988135402	0.006787330316742082	0.9932126696832579	0.9932126696832579	HG003	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG003_DBC0_0	2528531102.0	2524701018.0	115389.0	3714695.0	18757.0	0.9822641156199956	0.969872984508956	0.999992570660639	0.005024036735975178	0.9949759632640248	0.9949759632640248	HG003	wgsHC	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG003_DBC0_0	2799325643.0	2797072161.0	7631.0	2245851.0	138633.0	0.9684637619163229	0.996613684955105	0.9999504388441881	0.058139622660500136	0.9418603773394999	0.9418603773394999	HG003	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG003_DBC0_0	2799325643.0	2798267238.0	4261.0	1054144.0	76335.0	0.9631794101469059	0.995974130885625	0.9999727213624744	0.0675244741388385	0.9324755258611614	0.9324755258611616	HG003	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG003_DBC0_0	2799325643.0	2799161760.0	2096.0	161787.0	26956.0	0.917612427898113	0.9872103878986839	0.9999903700669248	0.14281854161478835	0.8571814583852116	0.8571814583852116	HG003	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG003_DBC0_0	2799325643.0	2799325546.0	70.0	27.0	283.0	0.13267813267813267	0.27835051546391754	0.99999989890423	0.9129032258064517	0.08709677419354833	0.08709677419354839	HG003	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG003_DBC0_0	2799325643.0	2799148015.0	5165.0	172463.0	32147.0	0.9023854247876977	0.970922377102709	0.9999885155659374	0.15711353306290016	0.8428864669370999	0.8428864669370999	HG003	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG003_DBC0_0	2799325643.0	2799325554.0	38.0	51.0	474.0	0.16612377850162868	0.5730337078651685	0.9999998306735282	0.9028571428571428	0.0971428571428572	0.09714285714285714	HG003	ultima	-1	-2	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG003_DBC0_0	2799325643.0	2799308006.0	267.0	17370.0	2403.0	0.9286287089013632	0.9848613709814594	0.999999141574299	0.12152935821574874	0.8784706417842513	0.8784706417842513	HG003	ultima	-1	-2	sent	sentdug
