Sample	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
UG1_ANA0-HG002_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG002_DBC0_0	2542242843.0	2542207415.0	10704.0	24724.0	859.0	0.8104767992657061	0.6978660946144293	0.9999996621047894	0.033576984716413245	0.9664230152835868	0.9664230152835868	HG002	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG002_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG002_DBC0_0	2542242843.0	2542242376.0	28.0	439.0	0.0	0.9690949227373068	0.9400428265524625	1.0	0.0	1.0	1.0	HG002	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG002_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG002_DBC0_0	2542242843.0	2539964440.0	21679.0	2256724.0	5767.0	0.9939558157490573	0.9904850019948183	0.9999977295009271	0.00254896041575414	0.9974510395842459	0.9974510395842459	HG002	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG002_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG002_DBC0_0	2542242843.0	2541158676.0	13051.0	1071116.0	6561.0	0.9909281150721327	0.9879621866372985	0.9999974181135864	0.006088095041464186	0.9939119049585358	0.9939119049585358	HG002	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG003_DBC0_0	2528531102.0	2524701018.0	115389.0	3714695.0	18757.0	0.9822641156199956	0.969872984508956	0.999992570660639	0.005024036735975178	0.9949759632640248	0.9949759632640248	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528287332.0	46014.0	197756.0	2212.0	0.8913187511549607	0.8112401033761333	0.9999991251002065	0.011061769883181308	0.9889382301168187	0.9889382301168187	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528531102.0	0.0	0.0	10.0			0.9999999960451347	1.0	0.0	0.0	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528304126.0	26804.0	200172.0	6924.0	0.9222986048397501	0.881908219371211	0.9999972614129105	0.033433769845868586	0.9665662301541315	0.9665662301541315	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528531101.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.9999999996045135	0.5	0.5	0.5	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528497446.0	9824.0	23832.0	797.0	0.8177747276314661	0.7081055383884003	0.9999996847931367	0.032360225750131956	0.967639774249868	0.967639774249868	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG003_DBC0_0	2528531102.0	2528530642.0	21.0	439.0	3.0	0.9733924611973392	0.9543478260869566	0.9999999988135402	0.006787330316742082	0.9932126696832579	0.9932126696832579	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG003_DBC0_0	2528531102.0	2526277164.0	20563.0	2233375.0	4337.0	0.9944563801720971	0.9908768564175234	0.9999982832475327	0.0019381403862516714	0.9980618596137484	0.9980618596137484	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG003_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG003_DBC0_0	2528531102.0	2527459819.0	12163.0	1059120.0	4473.0	0.9922075099443715	0.9886463240805651	0.9999982302420596	0.004205556072670655	0.9957944439273293	0.9957944439273293	HG003	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG004_DBC0_0	2524487531.0	2520632384.0	120966.0	3734181.0	20888.0	0.9813600560089227	0.9686222081803885	0.9999917132593237	0.005562614162349613	0.9944373858376504	0.9944373858376504	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524240996.0	48993.0	197542.0	2429.0	0.8848346942706258	0.8012736528281988	0.9999990377314739	0.012146761280385656	0.9878532387196144	0.9878532387196144	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	7.0			0.99999999722716	1.0	0.0	0.0	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524258198.0	28974.0	200359.0	7252.0	0.9170923505071588	0.8736597000867734	0.9999971270850299	0.034930711763827546	0.9650692882361724	0.9650692882361724	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	1.0			0.99999999960388	1.0	0.0	0.0	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524452905.0	10856.0	23770.0	936.0	0.8012539607631631	0.6864783688557731	0.9999996292267322	0.0378855338784101	0.9621144661215899	0.9621144661215899	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG004_DBC0_0	2524487531.0	2524487105.0	23.0	403.0	6.0	0.9652694610778443	0.9460093896713615	0.9999999976232796	0.014669926650366748	0.9853300733496333	0.9853300733496333	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG004_DBC0_0	2524487531.0	2522221328.0	20128.0	2246075.0	4837.0	0.9944732423239169	0.9911181831459935	0.9999980822496939	0.002148906754240059	0.9978510932457599	0.9978510932457599	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG004_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG004_DBC0_0	2524487531.0	2523409507.0	11992.0	1066032.0	5420.0	0.9918994210682046	0.988875943392726	0.9999978521170094	0.005058556052907643	0.9949414439470924	0.9949414439470924	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG005_DBC0_0	2799325643.0	2795698842.0	15517.0	3611284.0	302361.0	0.9578436076592818	0.9957215739159662	0.9998918594885884	0.0772581570377487	0.9227418429622513	0.9227418429622513	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG005_DBC0_0	2799325643.0	2799153729.0	4481.0	167433.0	34982.0	0.8945766959011993	0.9739346417394744	0.999987502807559	0.17282316033890768	0.8271768396610923	0.8271768396610923	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG005_DBC0_0	2799325643.0	2799325611.0	32.0	0.0	505.0		0.0	0.9999998195994396	1.0	0.0	0.0	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG005_DBC0_0	2799325643.0	2799165190.0	1802.0	158651.0	29056.0	0.9113683363970589	0.9887692969280724	0.9999896198700603	0.15479444027127384	0.8452055597287261	0.8452055597287261	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG005_DBC0_0	2799325643.0	2799325629.0	13.0	1.0	306.0	0.006230529595015577	0.07142857142857142	0.9999998906879702	0.996742671009772	0.0032573289902280145	0.003257328990228013	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG005_DBC0_0	2799325643.0	2799309075.0	168.0	16400.0	2931.0	0.9136744756121339	0.9898599710284887	0.9999989529570146	0.15162174745227872	0.8483782525477213	0.8483782525477213	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG005_DBC0_0	2799325643.0	2799324815.0	12.0	816.0	384.0	0.804733727810651	0.9855072463768116	0.9999998628240834	0.32	0.6799999999999999	0.68	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG005_DBC0_0	2799325643.0	2797095628.0	5664.0	2224351.0	150522.0	0.9660825627029366	0.9974601067705823	0.9999461892189931	0.06338107343003184	0.9366189265699681	0.9366189265699681	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG005_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG005_DBC0_0	2799325643.0	2798278666.0	3345.0	1043632.0	83675.0	0.9599776294173161	0.9968050874087969	0.999970098582741	0.07422556588400497	0.925774434115995	0.925774434115995	HG005	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG006_DBC0_0	2799325643.0	2795731912.0	18013.0	3575718.0	327244.0	0.9539454263366528	0.9949876604565006	0.9998829624189826	0.08384503871674898	0.916154961283251	0.916154961283251	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG006_DBC0_0	2799325643.0	2799164138.0	5391.0	156114.0	45233.0	0.8604830619646578	0.9666202284758986	0.9999838407943084	0.22465196898886003	0.77534803101114	0.77534803101114	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG006_DBC0_0	2799325643.0	2799325619.0	23.0	1.0	559.0	0.003424657534246575	0.041666666666666664	0.9999998003090871	0.9982142857142857	0.0017857142857142794	0.0017857142857142857	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG006_DBC0_0	2799325643.0	2799170836.0	2234.0	152573.0	35826.0	0.889104502835032	0.9855691280110073	0.9999872013737012	0.1901602450119162	0.8098397549880838	0.8098397549880838	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG006_DBC0_0	2799325643.0	2799325623.0	10.0	10.0	306.0	0.059523809523809534	0.5	0.99999989068797	0.9683544303797469	0.03164556962025311	0.03164556962025317	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG006_DBC0_0	2799325643.0	2799310550.0	185.0	14908.0	4879.0	0.8548165137614679	0.9877426621612668	0.9999982570738726	0.24657603477030374	0.7534239652296962	0.7534239652296962	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG006_DBC0_0	2799325643.0	2799324928.0	13.0	702.0	495.0	0.7343096234309624	0.9818181818181818	0.9999998231716841	0.41353383458646614	0.5864661654135339	0.5864661654135338	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG006_DBC0_0	2799325643.0	2797105318.0	6341.0	2213984.0	152820.0	0.9653026980492592	0.9971441117854368	0.9999453679308592	0.06456808421821156	0.9354319157817884	0.9354319157817884	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG006_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG006_DBC0_0	2799325643.0	2798284401.0	3816.0	1037426.0	87126.0	0.9580098568931302	0.9963351459122856	0.99996886546366	0.07747618607232036	0.9225238139276797	0.9225238139276797	HG006	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-All	All	UG1_ANA0-HG007_DBC0_0	2799325643.0	2795715196.0	17216.0	3593231.0	366824.0	0.9492715278326325	0.9952316153650781	0.9998688078542131	0.09263103669014698	0.9073689633098531	0.9073689633098531	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA0-HG007_DBC0_0	2799325643.0	2799164035.0	4801.0	156807.0	48036.0	0.8558142834921996	0.9702923122617693	0.9999828394566822	0.2345015450857486	0.7654984549142514	0.7654984549142514	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA0-HG007_DBC0_0	2799325643.0	2799325614.0	26.0	3.0	552.0	0.010273972602739727	0.10344827586206896	0.999999802809688	0.9945945945945946	0.00540540540540535	0.005405405405405406	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA0-HG007_DBC0_0	2799325643.0	2799170788.0	2000.0	152855.0	37483.0	0.8856205079477278	0.9870846921313486	0.9999866094279628	0.19692862171505426	0.8030713782849457	0.8030713782849457	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA0-HG007_DBC0_0	2799325643.0	2799325623.0	16.0	4.0	313.0	0.02373887240356083	0.2	0.9999998881873683	0.9873817034700315	0.012618296529968487	0.012618296529968454	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA0-HG007_DBC0_0	2799325643.0	2799310777.0	161.0	14705.0	5592.0	0.8363905241304781	0.9891699179335396	0.9999980023694135	0.2755086958663842	0.7244913041336158	0.7244913041336158	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA0-HG007_DBC0_0	2799325643.0	2799324892.0	6.0	745.0	511.0	0.7424015944195316	0.9920106524633822	0.9999998174560202	0.4068471337579618	0.5931528662420382	0.5931528662420382	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA0-HG007_DBC0_0	2799325643.0	2797094100.0	6526.0	2225017.0	174384.0	0.9609345308429554	0.9970755660993312	0.9999376591839513	0.07267813925225504	0.9273218607477449	0.9273218607477449	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA0-HG007_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA0-HG007_DBC0_0	2799325643.0	2798278868.0	3680.0	1043095.0	99953.0	0.9526751705503138	0.9964844403047455	0.9999642818194413	0.0874442718066083	0.9125557281933917	0.9125557281933917	HG007	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-All	All	UG1_ANA1-HG004_DBC0_0	2524487531.0	2520632315.0	117924.0	3737292.0	18508.0	0.9820744037326948	0.9694118306211637	0.9999926574518647	0.004927844933170031	0.99507215506683	0.99507215506683	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA1-HG004_DBC0_0	2524487531.0	2524241014.0	47672.0	198845.0	2142.0	0.8886847938789373	0.80661779917815	0.9999991514288175	0.010657405702856403	0.9893425942971436	0.9893425942971436	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA1-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	19.0			0.9999999924737201	1.0	0.0	0.0	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA1-HG004_DBC0_0	2524487531.0	2524258321.0	27628.0	201582.0	7203.0	0.9204762611445336	0.8794642467606125	0.9999971464967011	0.03449960485667074	0.9655003951433293	0.9655003951433293	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA1-HG004_DBC0_0	2524487531.0	2524487531.0	0.0	0.0	0.0			1.0				HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA1-HG004_DBC0_0	2524487531.0	2524452792.0	10669.0	24070.0	893.0	0.8063381461257579	0.6928811998042546	0.9999996462600976	0.03577294395705644	0.9642270560429436	0.9642270560429436	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA1-HG004_DBC0_0	2524487531.0	2524487109.0	24.0	398.0	2.0	0.9683698296836982	0.943127962085308	0.9999999992077598	0.005	0.995	0.995	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA1-HG004_DBC0_0	2524487531.0	2522221271.0	20026.0	2246234.0	4104.0	0.9946574833536215	0.9911634146126217	0.99999837286547	0.0018237260358221743	0.9981762739641779	0.9981762739641779	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG004_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA1-HG004_DBC0_0	2524487531.0	2523409463.0	11905.0	1066163.0	4145.0	0.9925292406915734	0.9889570973259572	0.9999983573838285	0.0038727170122992635	0.9961272829877007	0.9961272829877007	HG004	ultima	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-All	All	UG1_ANA1-HG005_DBC0_0	2503728811.0	2500038436.0	63679.0	3626696.0	14813.0	0.9892944296445497	0.9827445720285879	0.9999940749262017	0.004067819137615752	0.9959321808623842	0.9959321808623842	HG005	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-DEL_50	DEL_50	UG1_ANA1-HG005_DBC0_0	2503728811.0	2503525298.0	20525.0	182988.0	1527.0	0.9431690496562103	0.8991464918702982	0.99999939006046	0.008275749939029348	0.9917242500609706	0.9917242500609706	HG005	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-DEL_gt50	DEL_gt50	UG1_ANA1-HG005_DBC0_0	2503728811.0	2503728811.0	0.0	0.0	11.0			0.999999995606553	1.0	0.0	0.0	HG005	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-INS_50	INS_50	UG1_ANA1-HG005_DBC0_0	2503728811.0	2503536751.0	11251.0	180809.0	4146.0	0.9591607760964418	0.9414193481203791	0.9999983439455673	0.022416263415425373	0.9775837365845746	0.9775837365845746	HG005	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-INS_gt50	INS_gt50	UG1_ANA1-HG005_DBC0_0	2503728811.0	2503728811.0	0.0	0.0	2.0			0.9999999992011914	1.0	0.0	0.0	HG005	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-Indel_50	Indel_50	UG1_ANA1-HG005_DBC0_0	2503728811.0	2503707479.0	2452.0	18880.0	230.0	0.9336828050046981	0.8850553159572473	0.9999999081362416	0.012035583464154892	0.9879644165358451	0.9879644165358451	HG005	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-Indel_gt50	Indel_gt50	UG1_ANA1-HG005_DBC0_0	2503728811.0	2503728462.0	17.0	332.0	3.0	0.9707602339181287	0.9512893982808023	0.999999998801787	0.008955223880597015	0.991044776119403	0.991044776119403	HG005	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-SNPts	SNPts	UG1_ANA1-HG005_DBC0_0	2503728811.0	2501508135.0	18569.0	2202107.0	4300.0	0.9948342960816411	0.9916381318121149	0.9999982810399262	0.0019488698141367391	0.9980511301858632	0.9980511301858632	HG005	wgsHC	-1.0	-2.0	sent	sentdug
UG1_ANA1-HG005_DBC0_0-sent-sentdug-SNPtv	SNPtv	UG1_ANA1-HG005_DBC0_0	2503728811.0	2502676366.0	10865.0	1041580.0	4594.0	0.992633727227286	0.9896764201454707	0.9999981643685019	0.004391238933485252	0.9956087610665147	0.9956087610665147	HG005	wgsHC	-1.0	-2.0	sent	sentdug
