Name	X	Y
background: EAS	-1.264	-1.409
background: EAS	-1.448	-1.604
background: EAS	-0.234	0.07
background: EAS	-1.188	0.141
background: EAS	-0.966	-1.479
background: EAS	-1.214	-0.621
background: EAS	-0.987	-1.511
background: EAS	-1.661	-1.762
background: EAS	-0.592	-1.078
background: EAS	-0.962	-0.529
background: AFR	0.968	-0.121
background: AFR	1.227	-0.75
background: AMR	-0.694	0.575
background: AFR	0.82	0.737
background: AFR	0.961	-1.009
background: AFR	0.474	-1.119
background: AFR	1.859	-0.232
background: AFR	2.417	-0.924
background: AFR	1.449	0.243
background: AFR	1.077	-0.999
background: AFR	0.827	0.084
background: AFR	1.024	-0.873
background: AFR	1.752	-0.937
background: AFR	0.988	-0.412
background: AFR	1.215	-0.868
background: AFR	1.516	0.023
background: AFR	0.017	-1.576
background: AFR	1.015	-1.444
background: AFR	1.295	0.304
background: AFR	2.339	-0.396
background: AFR	0.82	-1.17
background: AFR	1.025	0.322
background: AFR	1.206	-0.671
background: AFR	1.51	-1.036
background: AFR	1.008	-1.216
background: SAS	0.127	0.863
background: SAS	-0.505	0.258
background: SAS	0.033	-0.183
background: SAS	-0.925	-0.714
background: AFR	1.349	-1.31
background: AFR	1.258	0.051
background: AFR	1.156	-0.541
background: AFR	1.541	-1.003
background: AFR	1.678	-0.382
background: AFR	0.884	0.249
background: AFR	1.353	0.194
background: EAS	-1.096	-1.572
background: EAS	-0.56	-1.607
background: EAS	-1.267	-0.215
background: EAS	-0.807	-0.391
background: AFR	1.699	0.323
background: AFR	2.41	-1.156
background: AFR	1.893	-1.976
background: AFR	0.629	-0.358
background: AFR	1.379	-1.202
background: AFR	1.019	-0.677
background: AFR	-0.216	-0.889
background: AFR	1.209	-0.737
background: AFR	1.411	-0.322
background: AFR	1.006	-0.679
background: AFR	1.709	0.012
background: AFR	1.575	-0.851
background: AFR	1.412	-0.069
background: AFR	1.159	-0.652
background: AFR	1.427	-0.778
background: AFR	1.434	-1.179
background: AFR	1.543	-0.009
background: AFR	1.414	-0.553
background: AFR	1.694	-0.259
background: AFR	1.362	-1.255
background: AFR	0.91	-0.344
background: AFR	1.902	-0.839
background: AFR	1.032	-1.064
background: AFR	1.557	1.046
background: AFR	1.099	-0.355
background: AFR	1.92	-0.363
background: AFR	1.571	-1.478
background: SAS	0.036	-0.456
background: SAS	0.576	-0.666
background: SAS	-0.491	-0.891
background: SAS	0.357	-0.327
background: SAS	-0.508	0.754
background: AFR	1.744	-1.761
background: AFR	0.982	-1.685
background: AFR	1.225	-0.196
background: AFR	1.01	-0.835
background: AFR	0.796	-1.361
background: AFR	0.711	-0.446
background: AFR	1.998	0.367
background: AFR	1.566	-0.364
background: AFR	0.919	-1.316
background: AFR	1.683	-0.122
background: AFR	0.591	-1.027
background: AFR	0.774	0.25
background: AFR	1.24	-0.971
background: AFR	2.42	0.231
background: AFR	1.966	-0.556
background: AFR	0.803	-0.401
background: SAS	0.202	1.941
background: SAS	-0.987	0.183
background: SAS	-0.265	0.759
background: SAS	0.095	1.225
background: SAS	0.217	0.899
background: SAS	-1.1	0.444
background: SAS	-0.147	0.864
background: SAS	-0.065	1.535
background: SAS	-0.297	0.119
background: SAS	0.094	-0.89
background: AFR	0.829	-0.304
background: AFR	1.347	-0.843
background: AFR	1.569	0.758
background: AFR	0.894	0.122
background: AFR	1.091	-0.633
background: AFR	0.99	-0.342
background: SAS	-0.095	0.289
background: SAS	-1.473	0.926
background: SAS	-0.348	1.167
background: SAS	0.187	-0.483
background: SAS	-0.246	-0.783
background: SAS	-0.003	-0.728
background: SAS	-0.479	1.319
background: SAS	0.459	1.054
background: SAS	0.164	0.559
background: SAS	-1.287	0.025
background: SAS	0.194	-0.71
background: SAS	-0.735	0.363
background: SAS	-0.584	0.527
background: AFR	0.646	-0.65
background: AFR	1.3	-0.884
background: AFR	2.072	-0.638
background: AFR	1.098	-1.354
background: AFR	2.144	-1.312
background: AFR	1.388	-0.886
background: SAS	-0.197	0.112
background: SAS	0.035	0.094
background: SAS	0.263	-0.679
background: SAS	-0.133	1.061
background: SAS	-0.768	0.567
background: SAS	-0.38	-0.791
background: SAS	-1.113	-0.553
background: SAS	-0.203	1.375
background: SAS	0.449	-0.077
background: AFR	2.05	0.074
background: AFR	2.141	-1.379
background: AFR	1.073	-0.484
background: AFR	1.034	-0.04
background: AFR	0.972	0.228
background: AFR	1.131	0.273
background: AFR	2.301	-0.062
background: AFR	1.301	-0.995
background: AFR	1.587	-0.515
background: SAS	-0.503	-0.16
background: SAS	0.447	-0.227
background: SAS	-0.681	-0.623
background: SAS	-0.135	-0.776
background: SAS	-0.167	-0.174
background: SAS	-0.491	0.193
background: SAS	-0.099	-0.705
background: SAS	-0.47	0.285
background: SAS	0.499	-0.64
background: SAS	0.359	-0.166
background: SAS	-0.005	0.583
background: SAS	-0.03	1.259
background: AFR	0.918	-0.321
background: AFR	0.478	-0.412
background: AFR	1.574	-1.29
background: AFR	1.196	-0.72
background: AFR	1.169	0.927
background: AFR	2.208	0.221
background: AFR	1.538	-1.373
background: AFR	1.419	-2.034
background: AFR	1.374	-0.613
background: AFR	1.608	0.063
background: AFR	1.816	0.393
background: AFR	1.786	-0.505
background: AFR	1.152	-0.099
background: AFR	1.61	-0.227
background: AFR	2.102	-0.725
background: AFR	1.482	-0.695
background: AFR	1.277	-1.675
background: AFR	0.978	-0.638
background: AFR	1.601	0.137
background: AFR	0.635	0.259
background: AFR	0.59	-0.313
background: AFR	1.229	-0.182
background: AFR	1.701	0.12
background: AFR	0.991	-0.501
background: AFR	1.668	0.521
background: AFR	1.653	-0.759
background: AFR	1.614	0.435
background: AFR	1.153	-0.032
background: AFR	1.748	-0.567
background: AFR	1.458	-0.014
background: AFR	1.197	0.189
background: AFR	1.394	-0.967
background: AFR	1.94	0.593
background: AFR	1.67	0.657
background: AFR	0.662	0.104
background: AFR	-0.157	-1.452
background: AFR	1.676	0.731
background: AFR	1.194	-0.121
background: AFR	1.18	0.092
background: AFR	1.557	-0.591
background: AFR	2.272	-0.604
background: AFR	1.04	-1.13
background: AFR	1.444	-0.624
background: AFR	0.968	-0.501
background: AFR	1.364	-0.682
background: AFR	1.873	0.22
background: AFR	0.944	-1.102
background: AFR	2.097	0.364
background: AFR	1.668	-0.104
background: AFR	1.744	0.014
background: AFR	1.718	-0.814
background: AFR	1.52	-1.056
background: AFR	1.413	-1.099
background: AFR	1.756	-0.993
background: AFR	1.367	-0.503
background: AFR	1.163	-0.186
background: AFR	2.076	0.032
background: AFR	1.754	-1.456
background: SAS	-0.67	0.533
background: SAS	-0.604	-0.373
background: SAS	0.072	-0.142
background: SAS	0.032	0.585
background: SAS	-0.481	-1.179
background: SAS	0.805	1.771
background: SAS	0.87	0.632
background: SAS	0.223	-0.701
background: SAS	-0.088	0.092
background: SAS	0.284	-0.583
background: AFR	0.94	0.277
background: AFR	1.609	0.04
background: AFR	1.85	-0.661
background: AFR	1.195	-0.739
background: AFR	0.729	-0.566
background: AFR	1.316	-0.324
background: AFR	1.614	-0.018
background: AFR	1.82	-0.586
background: AFR	2.318	-0.577
background: AFR	0.966	-0.992
background: AFR	0.982	-1.021
background: AFR	1.22	-1.3
background: AFR	1.371	0.036
background: AFR	1.946	-0.594
background: AFR	1.631	0.685
background: AFR	2.215	-0.685
background: AFR	1.456	-0.651
background: AFR	1.735	-0.997
background: AFR	1.099	-1.085
background: AFR	0.666	-0.189
background: AFR	1.429	-0.543
background: AFR	1.444	-1.304
background: AFR	1.142	-0.891
background: AFR	1.312	-0.517
background: AFR	0.509	-0.502
background: AFR	1.461	-1.557
background: AFR	1.489	-1.514
background: AFR	1.102	-0.329
background: AFR	0.929	0.413
background: AFR	1.355	-0.703
background: AFR	1.265	0.615
background: AFR	2.017	-1.279
background: AFR	1.938	-0.89
background: AFR	1.504	-0.365
background: AFR	1.369	0.266
background: AFR	1.131	-1.263
background: AFR	1.155	-0.788
background: AFR	1.776	-1.775
background: AFR	1.392	-1.186
background: AFR	0.898	-1.653
background: AFR	1.087	-1.319
background: AFR	1.314	-0.215
background: AFR	0.803	-1.196
background: AFR	1.365	-0.472
background: AFR	0.522	-1.501
background: AFR	0.752	-0.108
background: AFR	1.113	-1.044
background: AFR	1.921	-1.865
background: AFR	1.407	-0.964
background: AFR	1.554	-0.324
background: AFR	0.841	-0.705
background: AFR	1.19	-0.576
background: AFR	1.337	0.583
background: AFR	0.989	-0.959
background: AFR	1.499	-0.02
background: AFR	0.769	-0.44
background: AFR	2.22	-0.182
background: AFR	1.024	-0.768
background: AFR	1.16	-0.04
background: AFR	1.428	-1.23
background: AFR	0.525	0.863
background: AFR	1.059	-1.133
background: AFR	1.022	-0.591
background: AFR	1.467	-0.513
background: AFR	1.66	0.276
background: AFR	0.622	-0.165
background: AFR	1.034	-1.051
background: AFR	1.124	-0.691
background: AFR	0.852	-0.136
background: AFR	1.438	-1.125
background: AFR	1.724	-0.778
background: AFR	1.783	-0.422
background: AFR	1.053	-2.018
background: AFR	1.647	0.214
background: AFR	1.001	-1.231
background: AFR	0.772	-0.803
background: AFR	2.062	0.132
background: AFR	1.891	-0.517
background: AFR	2.267	-0.274
background: AFR	0.795	-1.315
background: AFR	1.712	-1.442
background: AFR	2.349	-0.003
background: AFR	2.228	-0.016
background: AFR	1.382	-0.276
background: SAS	-0.547	0.077
background: SAS	0.642	1.752
background: SAS	-0.618	0.468
background: SAS	-0.98	0.513
background: SAS	-0.289	-0.83
background: SAS	-0.086	-0.13
background: AFR	2.223	0.847
background: AFR	1.455	-1.458
background: AFR	1.129	-0.954
background: AFR	1.411	1.129
background: AFR	0.659	-0.581
background: AFR	1.576	-0.339
background: AFR	0.632	-0.313
background: AFR	0.664	-0.282
background: AFR	0.788	-0.288
background: AFR	2.046	-0.304
background: AFR	1.707	-0.267
background: AFR	1.631	-1.158
background: AFR	1.491	-1.1
background: AFR	1.017	-0.418
background: AFR	1.105	-1.102
background: AFR	1.166	-0.658
background: AFR	0.982	-1.053
background: AFR	1.584	-0.991
background: AFR	1.282	-1.502
background: AFR	1.306	-0.062
background: AFR	1.199	-1.337
background: AFR	1.548	-1.263
background: AFR	1.988	0.568
background: AFR	1.02	-1.233
background: AFR	0.588	-0.208
background: AFR	1.494	-0.6
background: AFR	1.459	-0.356
background: AFR	1.506	0.031
background: AFR	1.449	-0.042
background: AFR	1.295	-0.359
background: AFR	1.518	0.088
background: AFR	1.561	-0.332
background: AFR	1.812	-0.551
background: AFR	1.508	-1.053
background: AFR	1.127	-0.442
background: AFR	1.333	-0.443
background: AFR	2.006	-0.105
background: AFR	1.064	-1.078
background: AFR	1.686	0.308
background: AFR	2.665	0.188
background: AFR	1.107	-0.319
background: AFR	2.114	-0.115
background: AFR	1.614	-0.056
background: AFR	1.128	-0.122
background: AFR	1.179	-0.792
background: AFR	0.677	-0.225
background: AFR	0.893	-0.738
background: AFR	1.747	-0.842
background: AFR	1.402	0.082
background: AFR	1.375	-0.623
background: AFR	0.871	-1.506
background: AFR	0.574	-0.093
background: AFR	1.595	0.42
background: AFR	1.608	-0.575
background: AFR	1.42	-0.705
background: AFR	0.92	-0.743
background: AFR	1.984	-0.195
background: AFR	1.756	-0.996
background: AFR	1.496	0.223
background: AFR	0.925	-0.233
background: AFR	1.301	-0.142
background: AFR	1.71	-0.529
background: AFR	1.426	-1.047
background: AFR	1.29	-0.449
background: AFR	1.169	-0.17
background: AFR	0.701	-0.86
background: AFR	1.16	-0.297
background: AFR	1.528	-1.086
background: AFR	0.96	-0.672
background: AFR	1.98	-0.621
background: AFR	0.86	-0.35
background: AFR	1.089	0.303
background: AFR	1.269	-1.05
background: AFR	1.027	-0.577
background: SAS	0.119	0.492
background: SAS	-0.601	0.653
background: SAS	-0.297	-0.01
background: AFR	1.469	0.311
background: AFR	0.895	-0.849
background: AFR	1.412	-0.721
background: AFR	1.281	-0.619
background: AFR	1.805	-0.629
background: AFR	1.428	-0.84
background: AFR	0.878	-0.808
background: AFR	0.909	-1.162
background: AFR	2.214	0.035
background: AFR	1.644	-0.518
background: AFR	1.744	-0.836
background: AFR	0.919	-1.276
background: AFR	1.124	-2.222
background: AFR	1.397	-0.403
background: AFR	1.536	0.734
background: AFR	0.924	-1.026
background: AFR	1.059	0.11
background: AFR	0.569	0.146
background: AFR	1.804	-1.267
background: AFR	0.4	-0.572
background: AFR	1.056	-1.417
background: AFR	1.796	0.79
background: AFR	1.16	-0.985
background: AFR	2.101	-0.635
background: AFR	1.226	-0.303
background: SAS	-0.535	0.893
background: SAS	-0.28	-0.22
background: SAS	-0.244	-0.292
background: SAS	-1.141	0.021
background: SAS	-0.34	0.855
background: SAS	0.676	-0.205
background: SAS	0.209	1.151
background: SAS	0.251	-0.229
background: SAS	0.224	0.468
background: SAS	-0.301	0.0
background: SAS	-0.414	-0.302
background: SAS	-0.854	-0.67
background: SAS	-0.022	-0.902
background: SAS	-0.146	-0.946
background: SAS	-0.333	0.456
background: SAS	1.348	0.098
background: SAS	-0.454	-0.414
background: SAS	0.511	0.155
background: SAS	-0.343	0.272
background: SAS	0.131	0.265
background: SAS	0.442	1.543
background: SAS	-0.14	0.968
background: SAS	-0.754	0.965
background: SAS	0.297	0.422
background: SAS	-0.547	-0.961
background: SAS	-0.078	0.061
background: SAS	-0.368	0.327
background: SAS	-0.598	0.724
background: SAS	-0.31	0.261
background: SAS	0.27	-1.141
background: SAS	0.084	-0.195
background: SAS	0.11	-0.357
background: SAS	-0.505	-1.002
background: SAS	-0.063	-0.178
background: SAS	0.5	0.115
background: SAS	0.257	0.36
background: SAS	-0.759	-0.389
background: SAS	-1.581	0.156
background: SAS	-0.317	0.486
background: SAS	-0.382	-0.679
background: SAS	-0.678	-0.452
background: SAS	0.043	0.407
background: SAS	-0.538	-0.94
background: SAS	-0.313	-0.221
background: SAS	-0.536	-0.844
background: SAS	-1.155	0.028
background: SAS	-0.299	0.03
background: SAS	-0.447	0.162
background: SAS	-1.353	-0.371
background: SAS	0.518	0.36
background: SAS	-0.906	-1.049
background: SAS	0.384	0.053
background: SAS	0.314	0.735
background: SAS	-0.163	0.117
background: SAS	-0.344	-0.386
background: SAS	-0.351	-1.192
background: SAS	-0.097	0.797
background: SAS	0.443	-0.653
background: SAS	0.078	-1.943
background: SAS	0.757	-0.045
background: SAS	0.059	1.065
background: SAS	0.978	-0.868
background: SAS	-0.024	-1.424
background: SAS	-0.921	-0.145
background: SAS	0.213	-0.588
background: SAS	-0.266	-1.635
background: SAS	-0.384	-0.145
background: SAS	-0.096	-0.935
background: SAS	-1.379	-0.155
background: SAS	-0.661	-1.123
background: SAS	0.017	-0.456
background: SAS	0.937	0.883
background: SAS	-0.256	-0.087
background: SAS	-0.457	-0.757
background: SAS	0.127	0.076
background: SAS	-0.3	-0.715
background: SAS	0.869	-1.711
background: SAS	-0.175	-0.374
background: SAS	-0.216	0.779
background: SAS	0.151	-0.111
background: SAS	-0.141	0.432
background: SAS	0.654	-0.691
background: SAS	-0.913	-0.512
background: SAS	0.077	-0.476
background: SAS	0.526	0.08
background: SAS	-0.578	-0.146
background: SAS	0.159	-1.45
background: SAS	-0.272	0.129
background: SAS	-0.172	0.128
background: SAS	0.452	-0.51
background: SAS	-0.182	-0.138
background: SAS	-0.651	-0.527
background: SAS	-1.194	-0.828
background: SAS	0.097	-0.089
background: SAS	-0.476	1.171
background: SAS	-0.298	-0.142
background: SAS	-0.359	-0.721
background: SAS	-0.772	0.243
background: SAS	-1.323	1.193
background: SAS	-0.22	-1.226
background: SAS	-0.831	-0.933
background: SAS	-0.607	-0.583
background: SAS	0.003	-0.505
background: SAS	0.096	0.213
background: SAS	-0.124	-1.215
background: SAS	-0.072	-0.609
background: SAS	0.049	-0.137
background: SAS	0.307	-0.637
background: SAS	0.321	0.035
background: SAS	-0.556	-0.034
background: SAS	0.093	1.343
background: SAS	-0.235	-0.177
background: SAS	-0.123	-0.501
background: SAS	-0.699	-0.52
background: SAS	-0.383	-0.14
background: SAS	0.368	1.237
background: SAS	0.079	-0.586
background: SAS	-0.967	0.195
background: SAS	-0.572	-0.614
background: SAS	-0.222	-0.254
background: SAS	-0.339	0.773
background: SAS	0.37	-0.123
background: SAS	-0.297	0.116
background: SAS	-0.09	-0.974
background: SAS	-0.37	-0.457
background: SAS	-0.995	-0.079
background: SAS	0.207	-0.405
background: SAS	-0.518	-0.938
background: SAS	-0.03	-0.232
background: SAS	0.004	-0.63
background: SAS	-0.7	0.128
background: SAS	-0.627	-0.476
background: SAS	-0.909	-0.207
background: SAS	-0.681	-0.603
background: SAS	-0.717	-0.555
background: SAS	0.218	-0.912
background: SAS	-0.098	-0.898
background: SAS	-0.121	-0.417
background: SAS	-0.057	-0.36
background: SAS	0.184	-0.654
background: SAS	-0.748	0.59
background: SAS	-0.421	-0.873
background: SAS	0.01	-0.19
background: SAS	-0.422	0.659
background: SAS	-0.409	0.504
background: SAS	-0.018	-0.787
background: SAS	-0.138	-0.81
background: SAS	0.45	-0.947
background: SAS	0.003	-0.238
background: SAS	-0.317	-0.142
background: SAS	-0.39	-0.184
background: SAS	0.095	0.292
background: SAS	-0.62	-0.766
background: SAS	-0.277	0.292
background: SAS	0.287	-0.462
background: SAS	0.234	0.766
background: SAS	-0.897	0.414
background: SAS	0.158	0.251
background: SAS	0.127	-0.447
background: SAS	-0.483	0.038
background: SAS	-0.109	-0.674
background: SAS	-0.164	-0.306
background: SAS	-0.127	-0.223
background: SAS	-0.525	-0.201
background: SAS	0.512	-1.225
background: SAS	-0.168	-0.269
background: SAS	0.194	-0.28
background: SAS	-0.254	-0.006
background: SAS	0.034	-0.837
background: SAS	-0.692	0.06
background: SAS	-0.082	-0.73
background: SAS	-0.059	0.09
background: SAS	-0.674	-0.48
background: SAS	-0.398	0.061
background: SAS	-0.468	0.636
background: SAS	0.285	-0.754
background: SAS	-1.455	0.887
background: SAS	0.0	1.035
background: SAS	0.01	-0.218
background: SAS	-0.123	-0.57
background: SAS	-0.637	-0.623
background: SAS	0.352	-0.946
background: SAS	-0.96	0.542
background: SAS	-0.545	0.246
background: SAS	-0.922	0.159
background: SAS	0.041	-0.399
background: SAS	-0.546	-1.124
background: SAS	0.538	0.427
background: SAS	-0.046	1.477
background: SAS	-0.381	0.209
background: SAS	-0.955	0.666
background: SAS	-0.738	-0.722
background: SAS	0.412	-1.621
background: SAS	0.278	-0.709
background: SAS	-0.308	0.579
background: SAS	-0.128	-0.074
background: SAS	0.813	0.02
background: SAS	-0.889	0.109
background: SAS	0.129	-0.569
background: SAS	-0.137	-0.724
background: SAS	0.337	0.351
background: SAS	-0.167	-0.354
background: SAS	-0.416	0.867
background: SAS	-0.745	0.657
background: SAS	-0.177	-0.311
background: SAS	0.048	-0.32
background: SAS	-0.059	0.684
background: SAS	-0.412	0.013
background: SAS	0.969	-0.033
background: SAS	0.605	0.451
background: SAS	-0.179	0.397
background: SAS	-0.604	-0.744
background: SAS	-0.705	-1.062
background: SAS	-1.518	-0.327
background: SAS	-0.478	-0.032
background: SAS	0.192	-0.49
background: SAS	-0.909	0.144
background: SAS	0.391	0.954
background: SAS	0.079	-0.49
background: SAS	-0.513	0.644
background: SAS	1.176	0.291
background: SAS	-0.245	0.898
background: SAS	0.203	1.144
background: SAS	-0.171	-0.359
background: SAS	0.202	-0.147
background: SAS	-0.201	-0.209
background: SAS	-0.374	-0.098
background: SAS	-0.329	-0.643
background: SAS	0.193	-0.592
background: SAS	0.496	-0.577
background: SAS	0.087	-0.825
background: SAS	-0.984	1.042
background: SAS	0.121	-0.437
background: SAS	0.939	0.682
background: SAS	-0.86	-1.031
background: SAS	0.005	1.024
background: SAS	-1.112	-1.002
background: SAS	0.76	0.44
background: SAS	0.611	-1.343
background: SAS	0.172	0.55
background: SAS	0.545	0.569
background: SAS	0.269	-0.228
background: SAS	-0.066	-1.18
background: SAS	0.49	-0.645
background: SAS	0.449	-0.253
background: SAS	0.244	0.853
background: SAS	-0.477	0.007
background: SAS	0.506	0.219
background: SAS	1.045	-0.301
background: SAS	0.17	-0.878
background: SAS	-0.244	-0.847
background: SAS	-0.034	-0.142
background: SAS	0.614	0.314
background: SAS	0.278	0.155
background: SAS	-0.423	-0.274
background: SAS	0.465	0.947
background: SAS	-0.505	-0.092
background: SAS	0.345	0.547
background: SAS	-0.302	0.356
background: SAS	-0.192	0.562
background: SAS	-0.213	1.29
background: SAS	-0.537	-0.152
background: SAS	-0.628	-0.348
background: SAS	-0.141	0.586
background: SAS	-0.131	-1.074
background: SAS	-0.511	-0.572
background: SAS	0.362	-0.132
background: SAS	-0.525	-0.9
background: SAS	-0.974	-1.499
background: SAS	-0.869	0.264
background: SAS	-0.264	-1.417
background: SAS	-0.106	0.294
background: SAS	-0.054	-0.968
background: SAS	0.265	0.101
background: SAS	-0.753	1.914
background: SAS	0.603	0.554
background: SAS	-0.092	-0.322
background: SAS	0.12	-0.146
background: SAS	-0.831	0.126
background: SAS	-0.472	0.634
background: SAS	0.462	-0.613
background: SAS	-0.314	-0.357
background: SAS	-1.045	-0.205
background: SAS	0.316	-0.807
background: SAS	0.102	-0.091
background: SAS	-0.249	-0.855
background: SAS	0.436	-0.761
background: SAS	-0.587	0.246
background: SAS	-0.485	-1.201
background: SAS	0.423	0.107
background: SAS	-0.398	-0.657
background: SAS	-0.314	0.216
background: SAS	0.39	-0.276
background: SAS	-0.479	0.269
background: SAS	-0.258	-0.571
background: SAS	-0.344	0.156
background: SAS	-1.281	0.007
background: SAS	-0.837	-0.853
background: SAS	-0.634	0.027
background: SAS	-1.427	-0.72
background: SAS	-0.216	0.293
background: SAS	-0.581	-0.22
background: SAS	0.1	0.999
background: SAS	-0.098	-0.018
background: SAS	-0.407	0.307
background: SAS	-0.691	0.776
background: SAS	-0.804	-0.302
background: SAS	-0.765	-0.043
background: SAS	0.03	1.355
background: SAS	0.339	0.661
background: EUR	0.251	1.132
background: EUR	0.496	1.037
background: EUR	-0.379	1.283
background: EUR	-0.751	1.364
background: EUR	0.001	1.627
background: EUR	-0.441	0.444
background: EUR	-1.026	2.164
background: EUR	0.345	0.796
background: EUR	0.344	2.156
background: EUR	0.638	1.359
background: EUR	-0.397	1.262
background: EUR	0.442	1.065
background: EUR	-0.596	0.943
background: EUR	0.024	0.414
background: EUR	-0.861	0.963
background: EUR	-0.078	0.222
background: EUR	0.236	1.028
background: EUR	0.089	0.761
background: EUR	0.48	1.175
background: EUR	-0.802	1.183
background: EUR	-0.388	1.318
background: EUR	-0.478	1.971
background: EUR	-1.001	0.36
background: EUR	-0.364	1.08
background: EUR	-1.101	1.626
background: EUR	0.639	1.11
background: EUR	0.878	1.799
background: EUR	0.028	1.116
background: EUR	-0.537	0.726
background: EUR	0.782	1.458
background: EUR	-0.111	1.514
background: EUR	0.12	1.637
background: EUR	-0.628	0.639
background: EUR	-0.963	0.727
background: EUR	-0.541	1.065
background: EUR	0.891	0.661
background: EUR	-0.354	1.177
background: EUR	-0.764	1.878
background: EUR	-0.901	0.874
background: EUR	-1.404	0.915
background: EUR	-0.18	-0.173
background: EUR	-0.304	1.608
background: EUR	-0.616	1.383
background: EUR	-0.061	1.086
background: EUR	0.414	1.304
background: EUR	-0.951	1.356
background: EUR	-0.704	1.532
background: EUR	1.022	0.533
background: EUR	-0.067	2.423
background: EUR	-0.288	0.499
background: EUR	-0.368	-0.142
background: EUR	-0.773	2.115
background: EUR	-0.654	-0.58
background: EUR	-0.515	-0.224
background: EUR	-0.281	0.958
background: EUR	-0.289	1.357
background: EUR	0.201	0.924
background: EUR	-0.932	0.891
background: EUR	-0.278	0.026
background: EUR	-0.815	0.666
background: EUR	0.467	2.496
background: EUR	0.219	1.985
background: EUR	0.31	1.735
background: EUR	0.107	0.831
background: EUR	-0.33	0.511
background: EUR	0.414	-0.042
background: EUR	0.436	1.655
background: EUR	-0.63	0.598
background: EUR	-0.367	0.881
background: EUR	0.083	0.425
background: EUR	-0.524	0.504
background: EUR	-0.271	2.148
background: EUR	-0.908	2.33
background: EUR	-0.116	1.435
background: EUR	-0.124	1.388
background: EUR	-0.675	1.074
background: EUR	-1.042	1.127
background: EUR	0.113	1.287
background: EUR	1.031	2.056
background: EUR	0.336	0.946
background: EUR	0.097	0.951
background: EUR	-0.583	1.632
background: EUR	-0.167	1.037
background: EUR	-1.33	1.241
background: EUR	-0.416	0.963
background: EUR	-1.403	2.15
background: EUR	0.545	1.577
background: EUR	-0.357	1.087
background: EUR	-0.357	1.532
background: EUR	0.419	0.972
background: EUR	-0.555	1.627
background: EUR	-1.105	0.99
background: EUR	-0.055	1.288
background: EUR	-0.362	-1.515
background: EUR	1.113	1.446
background: EUR	-0.428	0.995
background: EUR	-0.093	0.583
background: EUR	0.329	2.514
background: EUR	0.361	1.873
background: AFR	1.043	-0.806
background: AFR	0.803	-0.954
background: AFR	1.152	0.312
background: AFR	0.916	-0.25
background: AFR	1.023	-1.084
background: AFR	1.221	-0.825
background: AFR	0.735	-0.081
background: AFR	1.314	-0.789
background: AFR	1.377	0.303
background: AFR	1.208	-1.022
background: AFR	1.201	-0.637
background: AFR	2.069	-1.15
background: AFR	1.319	-0.435
background: AFR	1.37	-1.347
background: AFR	0.534	0.146
background: AFR	1.121	-0.152
background: AFR	1.97	0.608
background: AFR	1.903	-0.309
background: AFR	1.712	-1.272
background: EAS	-1.384	-1.305
background: EAS	-1.492	-1.299
background: EAS	-0.369	-1.724
background: EAS	-1.478	-0.399
background: EAS	0.174	-2.196
background: EAS	-0.896	0.157
background: EAS	-1.049	-0.764
background: EAS	-0.51	-1.166
background: EAS	-1.151	-1.108
background: EAS	-1.013	-0.059
background: EAS	-0.515	0.403
background: EAS	-1.283	-1.093
background: EAS	-1.524	0.337
background: EAS	-1.638	-0.528
background: EAS	-1.281	-0.225
background: EAS	-0.751	-1.651
background: EAS	-1.385	-0.834
background: EAS	-1.869	-1.933
background: EAS	-0.7	-0.475
background: EAS	-1.101	0.229
background: EAS	-0.753	-0.366
background: EAS	-1.103	-0.655
background: EAS	-0.625	-1.203
background: EAS	-0.936	-0.77
background: EAS	-0.939	-2.24
background: EAS	-1.611	-0.637
background: EAS	-0.927	-0.349
background: EAS	-1.093	-0.782
background: EAS	-1.164	-0.016
background: EAS	-0.943	-0.886
background: EAS	-1.021	-1.291
background: EAS	-0.851	-0.37
background: EAS	-0.977	-0.621
background: EAS	-1.118	-1.13
background: EAS	-1.039	0.293
background: EAS	-1.267	-0.67
background: EAS	-0.509	-0.142
background: EAS	-1.158	-0.485
background: EAS	-0.63	-2.278
background: EAS	-1.339	-0.847
background: EAS	-0.918	-1.174
background: EAS	-1.193	-0.835
background: EAS	-0.984	-0.105
background: EAS	-2.084	-1.172
background: EAS	-0.905	-1.965
background: EAS	-1.053	-1.325
background: EAS	-1.807	-1.175
background: EAS	-0.79	-0.523
background: EAS	-0.204	0.015
background: EAS	-1.123	-0.219
background: EAS	-1.568	-0.923
background: EAS	-0.965	-1.661
background: EAS	-1.3	-2.186
background: EAS	-1.514	-1.391
background: EAS	-1.521	-0.345
background: EAS	-1.154	-1.82
background: EAS	-1.412	-0.504
background: EAS	-1.619	-0.905
background: EAS	-0.376	0.101
background: EAS	-1.356	-0.713
background: EAS	-1.352	0.053
background: EAS	-1.585	-0.901
background: EAS	-1.718	-1.973
background: EAS	-0.921	-1.712
background: EAS	-1.182	-1.099
background: EAS	-1.171	-0.861
background: EAS	-1.79	-1.443
background: EAS	-1.742	-0.589
background: EAS	-0.936	-1.383
background: EAS	-1.521	-1.157
background: EAS	-0.078	-1.257
background: EAS	-0.485	-1.651
background: EAS	-0.53	-1.272
background: EAS	-0.938	0.003
background: EAS	-0.483	-0.455
background: EAS	-0.81	-0.93
background: EAS	-0.245	-0.02
background: EAS	-1.301	-1.151
