Sample	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
ONT1_ANA1-HG001_DBC0_0-sent-sentdont-Indel_50	Indel_50	ONT1_ANA1-HG001_DBC0_0	2799325643.0	2799302008.0	465.0	23170.0	6471.0	0.8698100457992343	0.9803257880262323	0.999997688357661	0.2183124725886441	0.7816875274113559	0.7816875274113559	HG001	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG001_DBC0_0-sent-sentdont-Indel_gt50	Indel_gt50	ONT1_ANA1-HG001_DBC0_0	2799325643.0	2799324721.0	47.0	875.0	533.0	0.7510729613733905	0.9490238611713666	0.9999998095969737	0.37855113636363635	0.6214488636363636	0.6214488636363636	HG001	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG001_DBC0_0-sent-sentdont-SNPts	SNPts	ONT1_ANA1-HG001_DBC0_0	2799325643.0	2797106065.0	1782.0	2217796.0	229512.0	0.9504393293515204	0.9991971446824577	0.9999179533546539	0.09378141206582907	0.9062185879341709	0.906218587934171	HG001	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG001_DBC0_0-sent-sentdont-SNPtv	SNPtv	ONT1_ANA1-HG001_DBC0_0	2799325643.0	2798285191.0	1028.0	1039424.0	146937.0	0.933553019494677	0.9990119678755003	0.9999474930985355	0.12385521776255289	0.8761447822374471	0.8761447822374471	HG001	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-All	All	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2795625108.0	8572.0	3691963.0	342354.0	0.9546305475528168	0.9976835781853165	0.9998775543690501	0.08486046089090173	0.9151395391090983	0.9151395391090983	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-DEL_50	DEL_50	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2799147903.0	3200.0	174540.0	29965.0	0.9132362751638348	0.9819961741870148	0.9999892950711198	0.1465245348524486	0.8534754651475513	0.8534754651475515	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-DEL_gt50	DEL_gt50	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2799325612.0	31.0	0.0	95.0		0.0	0.9999999660632559	1.0	0.0	0.0	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-INS_50	INS_50	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2799162179.0	2796.0	160668.0	25265.0	0.9196873470579312	0.9828953163999413	0.9999909741664302	0.1358822801761925	0.8641177198238075	0.8641177198238075	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-INS_gt50	INS_gt50	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2799325607.0	32.0	4.0	309.0	0.022922636103151862	0.1111111111111111	0.9999998896162829	0.987220447284345	0.012779552715655007	0.012779552715654952	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-Indel_50	Indel_50	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2799300283.0	333.0	25027.0	3956.0	0.9210753914947648	0.9868690851735016	0.9999985867916945	0.1364938067142808	0.8635061932857192	0.8635061932857192	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-Indel_gt50	Indel_gt50	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2799324769.0	38.0	836.0	350.0	0.8116504854368932	0.9565217391304348	0.9999998749698641	0.2951096121416526	0.7048903878583475	0.7048903878583473	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-SNPts	SNPts	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2797057765.0	1331.0	2266547.0	170285.0	0.963522512545938	0.9994131077597649	0.9999391236620839	0.06987966343186564	0.9301203365681343	0.9301203365681343	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG002_DBC0_0-sent-sentdont-SNPtv	SNPtv	ONT1_ANA1-HG002_DBC0_0	2799325643.0	2798260491.0	811.0	1064341.0	112129.0	0.94961683994893	0.9992386063209758	0.9999599306399731	0.09530969765484883	0.9046903023451511	0.9046903023451511	HG002	ultima	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-All	All	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2524700338.0	95806.0	3734958.0	27040.0	0.983820643923779	0.9749903674567266	0.9999892899327525	0.007187669956230705	0.9928123300437693	0.9928123300437693	HG003	wgsHC	-1.0	-2.0	sent	sentdont
ONT1_ANA1-HG003_DBC0_0-sent-sentdont-DEL_50	DEL_50	ONT1_ANA1-HG003_DBC0_0	2528531102.0	2528297878.0	38293.0	194931.0	12884.0	0.8839626427594839	0.8358102082118478	0.9999949041074405	0.061997449654740994	0.938002550345259	0.938002550345259	HG003	wgsHC	-1.0	-2.0	sent	sentdont
