Name	X	Y
background: EAS	1.021	-1.957
background: EAS	0.543	-0.931
background: AFR	-1.826	0.144
background: AFR	-1.654	1.209
background: AFR	-0.915	0.311
background: AFR	-1.481	-0.466
background: AFR	-0.835	0.605
background: AFR	-1.609	-0.753
background: AFR	-1.46	-1.17
background: AFR	-1.131	0.331
background: AFR	-1.779	0.079
background: AFR	-1.454	0.571
background: AFR	-0.41	-0.3
background: AFR	-1.335	-0.144
background: AFR	-1.417	-0.312
background: AFR	-1.899	-0.192
background: AFR	-1.012	0.035
background: AFR	-1.576	-0.625
background: AFR	-1.089	1.019
background: AFR	-1.338	0.562
background: AFR	-1.195	0.008
background: AFR	-1.965	-0.548
background: AFR	-1.597	0.011
background: AFR	-1.62	-0.722
background: AFR	-1.448	0.18
background: AFR	-1.532	-1.055
background: AFR	-1.357	0.685
background: AFR	-1.994	-0.055
background: AFR	-1.133	0.484
background: AFR	-1.981	-0.215
background: AFR	-1.288	-0.054
background: EAS	0.701	-1.125
background: EAS	0.608	-1.236
background: EAS	0.658	-1.356
background: EAS	0.493	-2.486
background: EAS	0.896	-0.891
background: EAS	0.139	-2.145
background: EAS	0.623	-1.221
background: EAS	0.601	-1.197
background: EAS	1.127	-1.844
background: EAS	0.559	-2.092
background: EAS	1.244	-1.414
background: EAS	1.613	-1.203
background: EAS	0.348	-1.488
background: EAS	0.281	-0.489
background: EAS	1.668	-0.159
background: EAS	1.143	-0.047
background: EAS	0.556	-0.541
background: EAS	0.698	-1.698
background: EAS	1.293	-0.208
background: EAS	0.029	0.199
background: EAS	0.841	-1.107
background: EAS	0.584	-0.452
background: EAS	1.18	-1.541
background: EAS	1.377	-0.513
background: EAS	0.039	-0.967
background: EAS	1.213	-2.199
background: EAS	0.804	-2.154
background: EAS	1.493	-1.224
background: EAS	1.317	0.134
background: EAS	1.068	-1.005
background: EAS	1.278	-0.607
background: EAS	0.597	-1.609
background: EAS	0.893	-0.874
background: EAS	0.987	-0.087
background: EAS	0.594	-0.926
background: EAS	0.72	-1.049
background: EAS	1.09	-0.387
background: EAS	0.9	-0.673
background: EAS	0.461	-0.973
background: EAS	1.002	-1.951
background: EAS	0.439	-0.648
background: EAS	0.716	-1.234
background: EAS	1.633	-1.096
background: EAS	0.3	-0.807
background: EAS	1.443	-1.241
background: EAS	0.653	-1.897
background: EAS	1.4	-0.988
background: EAS	1.422	0.255
background: EAS	1.085	-2.316
background: EAS	0.636	-0.414
background: EAS	0.294	-0.862
background: EAS	-0.188	-0.805
background: EAS	0.386	-0.923
background: EAS	1.521	-0.453
background: EAS	0.638	-1.368
background: EAS	0.24	-1.234
background: EAS	1.291	-1.004
background: EAS	1.249	0.457
background: EAS	-0.396	-1.07
background: EAS	2.026	-1.825
background: EAS	1.044	-0.664
background: EAS	0.378	-1.153
background: EAS	1.772	-0.403
background: EAS	0.941	-0.371
background: EAS	1.462	-0.733
background: EAS	-0.039	-0.278
background: EAS	0.704	-1.323
background: EAS	0.739	-1.725
background: EAS	1.048	0.459
background: EAS	0.295	-0.644
background: AFR	-1.6	0.258
background: AFR	-1.532	0.395
background: AFR	-1.202	-0.301
background: AFR	-1.307	-0.471
background: AFR	-1.145	-0.085
background: AFR	-1.819	0.183
background: AFR	-1.109	-1.009
background: AFR	-1.368	-0.728
background: AFR	-1.119	-0.092
background: AFR	-1.276	0.227
background: AFR	-0.747	-0.218
background: AFR	-1.274	0.993
background: AFR	-1.882	0.824
background: AFR	-1.513	0.325
background: AFR	-1.817	-0.054
background: AFR	-1.239	-0.691
background: AFR	-1.387	0.182
background: AFR	-2.012	-1.717
background: EAS	1.378	-1.09
background: EAS	0.66	-1.629
background: EAS	0.685	-0.672
background: EAS	1.426	-0.572
background: EAS	0.72	-1.1
background: EAS	1.526	-2.144
background: EAS	1.113	-0.497
background: EAS	1.954	-1.205
background: EAS	1.016	-0.721
background: EAS	2.19	-1.551
background: EAS	1.484	-1.681
background: EAS	1.421	-1.649
background: EAS	0.973	-1.979
background: EAS	0.888	-0.871
background: EAS	1.091	-0.925
background: EAS	0.609	-0.74
background: EAS	0.695	0.734
background: EAS	0.121	-2.054
background: EAS	1.04	-1.43
background: EAS	0.882	-0.515
background: EAS	0.894	-0.469
background: EAS	0.076	-1.203
background: EAS	0.693	-0.589
background: EAS	0.829	-0.925
background: EAS	0.789	-0.978
background: EAS	0.855	0.384
background: EAS	0.926	-1.069
background: EAS	1.12	-0.494
background: EAS	0.243	-0.323
background: EAS	0.827	-0.813
background: EAS	0.231	-1.091
background: EAS	1.276	-1.425
background: EAS	1.258	-0.239
background: EAS	0.678	-1.542
background: AFR	-1.627	0.02
background: AFR	-1.017	-0.901
background: AFR	-2.274	-0.135
background: AFR	-1.614	-0.4
background: AFR	-1.878	-0.499
background: AFR	-1.388	-0.852
background: AFR	-1.501	0.601
background: AFR	-1.294	-0.846
background: AFR	-1.996	-0.353
background: AFR	-1.372	-0.739
background: AFR	-1.901	-0.045
background: AFR	-1.374	0.247
background: AFR	-2.337	-0.442
background: AFR	-1.518	0.035
background: AFR	-0.815	-0.491
background: AFR	-0.907	0.083
background: AFR	-1.261	-0.716
background: AFR	-0.63	-0.081
background: AFR	-1.013	-0.818
background: AFR	-2.069	-0.367
background: AFR	-2.56	-0.528
background: AFR	-1.435	0.18
background: AFR	-1.286	-0.573
background: AFR	-1.242	0.373
background: AFR	-1.755	0.416
background: AFR	-1.934	-0.357
background: AFR	-2.19	0.522
background: AFR	-1.409	-0.118
background: AFR	-1.052	-0.898
background: AFR	-1.039	-0.559
background: AFR	-1.433	-0.561
background: AFR	-1.573	0.1
background: AFR	-0.928	-0.294
background: AFR	-1.493	-0.616
background: AFR	-1.155	-0.04
background: AFR	-1.699	-0.474
background: AFR	-2.024	-0.951
background: AFR	-1.903	-0.678
background: AFR	-1.853	-0.512
background: AFR	-1.202	-0.413
background: AFR	-1.479	-0.032
background: AFR	-1.307	-0.096
background: AFR	-1.495	-1.168
background: AFR	-1.719	-0.654
background: AFR	-1.272	-0.018
background: AFR	-1.331	-0.078
background: AFR	-1.451	0.269
background: AFR	-1.403	-0.709
background: AFR	-1.084	0.355
background: AFR	-0.788	0.309
background: AFR	-0.789	0.073
background: AFR	-1.759	-0.426
background: AFR	-1.136	-0.334
background: AFR	-1.252	0.347
background: AFR	-1.746	-0.3
background: AFR	-1.739	0.322
background: AFR	-0.903	-0.772
background: AFR	-1.288	-1.246
background: AFR	-1.611	0.197
background: AFR	-1.496	-0.57
background: AFR	-1.554	-0.205
background: AFR	-1.467	-1.29
background: AFR	-0.778	0.544
background: AFR	-0.623	0.544
background: AFR	-1.351	-0.45
background: AFR	-0.968	0.445
background: AFR	-1.553	-0.361
background: AFR	-1.276	0.502
background: AFR	-1.678	-0.456
background: AFR	-1.51	0.686
background: AFR	-1.897	0.372
background: AFR	-1.582	-0.559
background: AFR	-2.022	-0.31
background: AFR	-1.5	-0.768
background: AFR	-1.859	-0.689
background: AFR	-1.151	0.314
background: AFR	-0.927	-0.653
background: AFR	-1.824	0.04
background: AFR	-0.878	0.235
background: AFR	-1.173	-0.266
background: AFR	-1.653	-0.833
background: AFR	-1.952	-1.187
background: AFR	-1.002	-0.055
background: AFR	-2.225	-0.903
background: AFR	-1.607	0.27
background: AFR	-1.249	0.754
background: AFR	-2.009	-0.181
background: AFR	-1.594	0.019
background: AFR	-1.51	-0.305
background: AFR	-0.716	0.278
background: AFR	-1.598	-0.532
background: AFR	-1.467	-0.097
background: AFR	-1.99	-0.466
background: AFR	-1.417	-0.907
background: AFR	-1.026	-0.292
background: AFR	-1.489	0.503
background: AFR	-1.076	0.879
background: AFR	-1.439	-0.503
background: AFR	-2.415	0.264
background: AFR	-0.868	0.064
background: AFR	-1.05	0.981
background: AFR	-1.45	0.532
background: AFR	-1.297	-1.177
background: AFR	-1.539	-0.904
background: AFR	-1.891	-0.823
background: AFR	-1.598	-0.338
background: AFR	-1.068	-0.763
background: AFR	-1.605	0.108
background: AFR	-1.648	-0.215
background: AFR	-1.325	0.441
background: AFR	-1.657	0.555
background: AFR	-0.388	-0.636
background: AFR	-1.358	0.147
background: AFR	-1.435	-0.248
background: AFR	-1.044	-0.181
background: AFR	-0.973	-0.32
background: AFR	-1.207	0.461
background: AFR	-2.375	1.341
background: AFR	-1.577	-0.163
background: AFR	-1.531	-0.007
background: AFR	-1.13	-0.661
background: AFR	-1.741	-0.403
background: AFR	-0.5	-0.336
background: AFR	-1.591	0.564
background: AFR	-1.598	0.083
background: AFR	-1.729	0.19
background: AFR	-1.903	0.182
background: AFR	-1.759	-0.819
background: AFR	-1.822	-0.252
background: AFR	-2.232	-0.656
background: AFR	-1.468	-0.538
background: AFR	-1.693	-0.797
background: AFR	-1.921	-0.354
background: AFR	-0.852	-0.976
background: AFR	-1.23	1.146
background: AFR	-1.093	-0.552
background: AFR	-1.842	-0.05
background: AFR	-1.144	-0.223
background: AFR	-1.434	-1.109
background: AFR	-1.714	-0.594
background: AFR	-1.624	-0.564
background: AFR	-0.931	-0.002
background: AMR	0.078	1.398
background: AMR	-0.174	0.431
background: AMR	0.905	1.18
background: AMR	0.994	1.376
background: AMR	0.899	0.49
background: AMR	1.081	1.228
background: AMR	0.631	0.545
background: AMR	-1.663	0.714
background: AMR	0.412	1.271
background: AMR	0.911	0.377
background: AMR	0.493	0.096
background: AMR	0.74	1.444
background: AMR	1.572	1.819
background: AMR	1.368	0.715
background: AMR	-0.416	0.127
background: AMR	-0.408	2.875
background: AMR	0.211	0.273
background: AMR	0.307	0.95
background: AMR	0.077	1.018
background: AFR	-1.129	1.494
background: AFR	-0.585	-0.448
background: AFR	-0.19	-0.544
background: AFR	-1.822	0.272
background: AFR	-1.259	-0.068
background: AFR	-1.366	0.635
background: AFR	-1.294	0.05
background: AFR	-0.821	1.136
background: AMR	-0.126	-0.357
background: AMR	0.641	0.049
background: AMR	0.965	-0.115
background: AMR	0.832	-0.509
background: AMR	0.042	1.015
background: AMR	1.031	-0.232
background: AMR	1.299	-0.781
background: AMR	0.064	0.607
background: AMR	0.837	-0.72
background: AMR	1.561	-0.221
background: AMR	1.676	-1.373
background: AMR	1.454	-0.691
background: AMR	1.564	0.407
background: AMR	0.732	0.615
background: AMR	0.578	0.475
background: AMR	0.365	-0.972
background: AMR	0.779	-0.629
background: AMR	0.264	-0.016
background: AMR	-0.007	-0.773
background: AMR	0.661	1.997
background: AMR	0.793	-0.111
background: AMR	0.748	1.4
background: AMR	0.651	0.777
background: AMR	0.321	0.712
background: AMR	1.455	-0.799
background: AMR	1.614	1.204
background: AMR	0.869	-1.119
background: AMR	0.091	1.103
background: AMR	0.351	1.616
background: AMR	-0.236	0.985
background: AMR	1.167	0.765
background: AMR	0.693	0.293
background: AMR	0.549	1.272
background: AMR	1.491	0.907
background: AMR	1.063	-0.111
background: AMR	0.135	0.511
background: AMR	1.338	1.543
background: AMR	0.614	1.118
background: AMR	0.83	0.722
background: AMR	0.555	1.27
background: AMR	0.69	1.515
background: AMR	0.775	-0.081
background: AMR	0.117	0.864
background: AMR	0.186	0.003
background: AMR	-0.156	0.347
background: AFR	-0.923	-0.13
background: AFR	-0.968	0.446
background: AFR	-0.692	0.511
background: AFR	-1.496	-0.751
background: AFR	-0.726	-0.405
background: AFR	-1.437	-0.608
background: AFR	-0.832	1.471
background: AFR	-1.171	0.774
background: AFR	-1.041	-0.256
background: AFR	-0.994	0.656
background: AFR	-0.62	0.519
background: AFR	-1.613	-0.678
background: AFR	-0.598	-1.53
background: AFR	-1.315	0.316
background: AFR	0.051	0.165
background: AFR	-0.737	0.268
background: AFR	-0.771	0.575
background: AFR	-0.855	-0.458
background: AFR	-0.717	-0.147
background: AFR	-0.706	-0.094
background: AFR	-0.788	0.475
background: AFR	-0.071	0.36
background: AFR	-0.866	-0.203
background: AFR	-0.774	0.569
background: AFR	0.107	1.235
background: AFR	-0.84	-0.349
background: AFR	-1.768	0.79
background: AFR	0.103	0.288
background: AFR	-1.703	0.258
background: AFR	-0.986	0.244
background: AFR	0.093	0.647
background: AFR	-1.14	-0.636
background: AFR	0.008	-0.129
background: AFR	0.66	0.164
background: AFR	-1.281	0.425
background: AFR	-1.228	0.271
background: AFR	-1.471	-0.364
background: AFR	-2.298	-0.193
background: AFR	-1.088	0.73
background: AFR	-1.295	0.544
background: AFR	-1.337	-0.191
background: AFR	-1.558	0.33
background: AFR	-1.78	0.53
background: AFR	-1.649	-0.125
background: AFR	-1.364	-0.465
background: AFR	-1.397	-0.282
background: AFR	-1.54	0.52
background: AFR	-1.105	0.949
background: AFR	-1.826	-0.737
background: AFR	-0.257	0.902
background: AFR	-0.062	0.72
background: AFR	-1.337	-0.598
background: EUR	0.298	1.219
background: EUR	-0.346	1.216
background: EUR	-1.059	1.253
background: EUR	0.325	0.817
background: EUR	-0.412	2.164
background: EUR	-0.049	2.069
background: EUR	0.724	1.938
background: EUR	-0.667	2.359
background: EUR	0.399	0.705
background: EUR	-0.012	0.947
background: EUR	1.045	0.434
background: EUR	0.835	-0.431
background: EUR	-0.322	0.144
background: EUR	0.088	1.259
background: EUR	0.129	2.275
background: EUR	0.764	0.278
background: EUR	-0.224	1.431
background: EUR	-0.484	1.558
background: EUR	-0.022	1.242
background: EUR	0.996	0.31
background: EUR	-0.214	0.531
background: EUR	0.944	0.475
background: EUR	0.161	0.215
background: EUR	0.699	1.342
background: EUR	0.722	0.487
background: EUR	0.263	1.624
background: EUR	1.051	1.691
background: EUR	0.889	1.248
background: EUR	-0.072	1.472
background: EUR	-0.059	0.996
background: EUR	1.131	1.912
background: EUR	-0.802	0.207
background: EUR	-0.874	1.109
background: EUR	0.437	1.444
background: EUR	0.334	1.709
background: EUR	-0.267	1.502
background: EUR	0.593	0.409
background: EUR	1.43	-0.034
background: EUR	0.473	0.375
background: EUR	0.504	1.375
background: EUR	-0.703	1.35
background: EUR	0.137	0.613
background: EUR	0.098	0.239
background: EUR	0.128	0.621
background: EUR	-0.048	0.844
background: EUR	-0.328	2.101
background: EUR	0.367	0.743
background: EUR	0.554	1.872
background: EUR	-0.488	1.396
background: EUR	0.747	1.27
background: EUR	0.069	-0.009
background: EUR	0.588	-0.136
background: EUR	0.505	-0.935
background: EUR	0.245	0.927
background: EUR	0.901	0.435
background: EUR	-0.378	1.263
background: EUR	0.801	0.986
background: EUR	1.258	0.292
background: EUR	1.296	1.368
background: EUR	-0.163	0.486
background: EUR	-0.046	1.378
background: EUR	0.011	1.069
background: EUR	-0.02	0.542
background: EUR	-0.151	1.652
background: EUR	-0.263	0.648
background: EUR	-0.306	0.739
background: EUR	0.346	1.309
background: EUR	-0.119	1.913
background: EUR	0.299	0.986
background: EUR	-0.001	2.047
background: EUR	0.402	1.223
background: EUR	0.621	2.396
background: EUR	-0.035	0.338
background: EUR	0.245	0.51
background: EUR	0.549	1.117
background: EUR	-0.008	0.932
background: EUR	0.605	0.861
background: EUR	0.544	1.098
background: EUR	-0.455	0.298
background: EUR	-0.863	1.274
background: EUR	-0.126	0.633
background: EUR	-0.238	0.137
background: EUR	1.271	1.63
background: EUR	0.041	1.814
background: EUR	-0.298	-0.25
background: EUR	0.229	1.361
background: EUR	0.247	0.811
background: EUR	0.856	1.003
background: EUR	0.855	2.162
background: EUR	0.231	1.708
background: EUR	0.925	0.493
background: EUR	-0.773	2.002
background: EUR	0.94	0.739
background: EUR	0.174	1.146
background: EUR	0.725	0.161
background: EUR	-0.231	1.572
background: EUR	0.983	0.081
background: EUR	0.711	0.947
background: EUR	-0.158	-0.049
background: EUR	1.136	1.516
background: EUR	-0.101	0.326
background: EUR	0.247	1.0
background: EUR	0.177	1.584
background: EUR	-0.002	1.632
background: EUR	-0.442	0.987
background: EUR	0.074	1.55
background: EUR	-0.131	0.502
background: SAS	-0.458	0.136
background: SAS	0.111	0.55
background: SAS	0.878	0.793
background: SAS	0.118	-0.025
background: SAS	0.18	0.612
background: SAS	0.071	-0.216
background: SAS	0.941	1.131
background: SAS	0.688	0.027
background: SAS	-0.256	-0.388
background: SAS	-0.066	-0.548
background: SAS	0.138	-0.571
background: SAS	0.546	-0.237
background: SAS	-0.038	0.93
background: SAS	-0.001	-0.232
background: SAS	-0.602	-0.919
background: SAS	1.126	-0.584
background: SAS	0.118	-0.456
background: SAS	-0.455	-1.429
background: SAS	0.598	0.896
background: SAS	0.032	-0.494
background: SAS	0.558	0.501
background: SAS	0.695	0.189
background: SAS	0.404	-0.734
background: SAS	-0.781	-0.174
background: SAS	-0.535	-0.597
background: SAS	0.116	-0.835
background: SAS	-0.128	0.887
background: SAS	1.307	-1.174
background: SAS	0.907	-0.549
background: SAS	0.213	-0.67
background: SAS	0.549	0.408
background: SAS	-0.024	-0.782
background: SAS	1.273	0.445
background: SAS	-0.162	-0.157
background: SAS	0.343	-0.283
background: SAS	0.341	0.357
background: SAS	0.354	-0.041
background: SAS	0.552	-0.447
background: SAS	0.478	0.002
background: SAS	0.361	-0.314
background: SAS	0.217	-0.065
background: SAS	-0.011	-1.531
background: SAS	0.027	-0.369
background: SAS	1.235	-0.123
background: SAS	-0.221	-0.352
background: SAS	0.083	-0.257
background: SAS	-1.192	-0.084
background: SAS	0.735	-0.192
background: SAS	-0.474	-0.103
background: SAS	0.466	0.646
background: SAS	0.566	-0.521
background: SAS	-0.847	0.581
background: SAS	-0.712	-0.689
background: SAS	0.916	-0.439
background: SAS	0.377	-0.573
background: SAS	0.102	-0.729
background: SAS	-0.502	-0.787
background: SAS	-1.097	0.273
background: SAS	0.071	-0.344
background: SAS	-0.151	-0.887
background: SAS	0.528	0.176
background: SAS	0.122	0.508
background: SAS	0.37	0.247
background: SAS	0.741	-0.474
background: SAS	-0.226	-0.371
background: SAS	-0.49	0.807
background: SAS	-0.473	-0.796
background: SAS	0.928	-0.215
background: SAS	0.151	0.174
background: SAS	-0.088	-1.222
background: SAS	-0.137	0.428
background: SAS	0.492	-0.96
background: SAS	-0.773	-0.064
background: SAS	-0.454	-0.612
background: SAS	0.448	0.655
background: SAS	0.13	-0.129
background: SAS	0.326	0.046
background: SAS	0.366	-0.184
background: SAS	0.202	0.061
background: SAS	-0.24	-0.317
background: SAS	0.229	0.526
background: SAS	0.149	-0.16
background: SAS	-0.335	-1.432
background: SAS	0.114	0.726
background: SAS	0.33	-0.144
background: SAS	-0.078	0.168
background: SAS	-0.377	-0.014
background: SAS	-0.009	-0.653
background: SAS	-0.434	-0.751
background: SAS	0.491	0.154
background: SAS	0.652	-0.173
background: SAS	0.018	-0.45
background: SAS	-0.61	-0.125
background: SAS	0.674	-1.115
background: SAS	-0.457	-0.477
background: SAS	-0.321	-0.821
background: SAS	0.086	-0.248
background: SAS	-0.546	-0.553
background: SAS	0.443	-0.488
background: SAS	-0.306	-0.147
background: SAS	-0.023	-0.389
background: SAS	-0.818	-0.844
background: SAS	-0.11	0.034
hg004	0.7255	0.4445
hg006	2.12	-1.371
hg002	0.4746	0.9301
hg001	-0.5227	0.9075
hg003	-0.4144	1.005
hg005	0.6589	-1.542
hg007	0.3366	-1.594
